mysql> SELECT * FROM PLAYERS;
+-------+--------+--------+------------+--------------------------------+------------------+----------------------------+
| nflId | height | weight | birthDate  | collegeName                    | officialPosition | displayName                |
| 53520 | Jun-00 |    179 | NA         | NA                             | WR               | Anthony Schwartz           |
| 53521 | 1-Jun  |    233 | NA         | NA                             | ILB              | Monty Rice                 |
| 53522 | 9-Jun  |    321 | NA         | NA                             | T                | Spencer Brown              |
| 53523 | 7-Jun  |    344 | NA         | NA                             | G                | Ben Cleveland              |
| 53524 | 5-Jun  |    295 | NA         | NA                             | T                | Robert Hainsey             |
| 53526 | 5-Jun  |    245 | NA         | NA                             | TE               | Tre' McKitty               |
| 53527 | 3-Jun  |    320 | NA         | NA                             | G                | Quinn Meinerz              |
| 53528 | Jun-00 |    188 | NA         | NA                             | CB               | Nahshon Wright             |
| 53529 | 10-May |    190 | NA         | NA                             | CB               | Elijah Molden              |
| 53530 | 3-Jun  |    213 | NA         | NA                             | CB               | Ifeatu Melifonwu           |
| 53531 | Jun-00 |    182 | NA         | NA                             | CB               | Ambry Thomas               |
| 53532 | 2-Jun  |    230 | NA         | NA                             | ILB              | Ernest Jones               |
| 53533 | Jun-00 |    206 | NA         | NA                             | FS               | Brandon Stephens           |
| 53534 | 3-Jun  |    240 | NA         | NA                             | ILB              | Baron Browning             |
| 53535 | 3-Jun  |    305 | NA         | NA                             | DT               | Jay Tufele                 |
| 53536 | 10-May |    200 | NA         | NA                             | RB               | Michael Carter             |
| 53537 | Jun-00 |    190 | NA         | NA                             | CB               | Darren Hall                |
| 53539 | 5-Jun  |    310 | NA         | NA                             | T                | James Hudson               |
| 53540 | 3-Jun  |    280 | NA         | NA                             | DE               | Cameron Sample             |
| 53541 | 1-Jun  |    195 | NA         | NA                             | WR               | Amon-Ra St. Brown          |
| 53542 | 1-Jun  |    245 | NA         | NA                             | ILB              | Derrick Barnes             |
| 53543 | 3-Jun  |    300 | NA         | NA                             | C                | Drew Dalman                |
| 53544 | 3-Jun  |    233 | NA         | NA                             | MLB              | Jabril Cox                 |
| 53546 | 4-Jun  |    325 | NA         | NA                             | NT               | Bobby Brown                |
| 53547 | 4-Jun  |    235 | NA         | NA                             | OLB              | Chris Rumph                |
| 53549 | Jun-00 |    246 | NA         | NA                             | RB               | Rhamondre Stevenson        |
| 53553 | 6-Jun  |    256 | NA         | NA                             | TE               | John Bates                 |
| 53554 | 1-Jun  |    195 | NA         | NA                             | FS               | Camryn Bynum               |
| 53555 | 1-Jun  |    207 | NA         | NA                             | RB               | Chuba Hubbard              |
| 53556 | 3-Jun  |    235 | NA         | NA                             | TE               | Kylen Granson              |
| 53557 | 5-Jun  |    315 | NA         | NA                             | T                | Dan Moore                  |
| 53558 | 9-May  |    174 | NA         | NA                             | WR               | Jaelon Darden              |
| 53559 | 2-Jun  |    195 | NA         | NA                             | CB               | Robert Rochell             |
| 53560 | Jun-00 |    190 | NA         | NA                             | WR               | Tylan Wallace              |
| 53564 | 5-Jun  |    270 | NA         | NA                             | OLB              | Rashad Weaver              |
| 53565 | 11-May |    191 | NA         | NA                             | CB               | Marco Wilson               |
| 53566 | 10-May |    186 | NA         | NA                             | DB               | Tre Brown                  |
| 53570 | 5-Jun  |    211 | NA         | NA                             | TE               | Jacob Harris               |
| 53571 | 5-Jun  |    305 | NA         | NA                             | T                | Royce Newman               |
| 53572 | Jun-00 |    210 | NA         | NA                             | SS               | Tyree Gillespie            |
| 53573 | 7-Jun  |    265 | NA         | NA                             | DE               | Joshua Kaindoh             |
| 53574 | 6-Jun  |    258 | NA         | NA                             | TE               | Luke Farrell               |
| 53575 | 1-Jun  |    220 | NA         | NA                             | ILB              | Jamien Sherwood            |
| 53576 | 3-Jun  |    245 | NA         | NA                             | TE               | Brevin Jordan              |
| 53577 | 4-Jun  |    285 | NA         | NA                             | DE               | Ta'Quon Graham             |
| 53579 | 11-May |    191 | NA         | NA                             | RB               | Kenneth Gainwell           |
| 53580 | 6-Jun  |    332 | NA         | NA                             | T                | Larry Borom                |
| 53581 | 1-Jun  |    205 | NA         | NA                             | FS               | Caden Sterns               |
| 53583 | 10-May |    190 | NA         | NA                             | CB               | Michael Carter             |
| 53584 | 5-Jun  |    315 | NA         | NA                             | T                | Jaylon Moore               |
| 53585 | 7-Jun  |    293 | NA         | NA                             | DE               | Isaiahh Loudermilk         |
| 53586 | 1-Jun  |    179 | NA         | NA                             | WR               | Ihmir Smith-Marsette       |
| 53587 | 3-Jun  |    305 | NA         | NA                             | DT               | Daviyon Nixon              |
| 53590 | 8-Jun  |    315 | NA         | NA                             | T                | Tommy Doyle                |
| 53591 | 4-Jun  |    240 | NA         | NA                             | TE               | Noah Gray                  |
| 53595 | 3-Jun  |    195 | NA         | NA                             | CB               | Keith Taylor               |
| 53596 | Jun-00 |    195 | NA         | NA                             | CB               | Nate Hobbs                 |
| 53598 | 11-May |    192 | NA         | NA                             | FS               | Richard LeCounte           |
| 53599 | 2-Jun  |    230 | NA         | NA                             | OLB              | Garret Wallow              |
| 53600 | 3-Jun  |    258 | NA         | NA                             | OLB              | Daelin Hayes               |
| 53601 | 11-May |    202 | NA         | NA                             | CB               | Deommodore Lenoir          |
| 53602 | 5-Jun  |    340 | NA         | NA                             | DT               | Tedarrell Slaton           |
| 53605 | Jun-00 |    228 | NA         | NA                             | ILB              | K.J. Britt                 |
| 53607 | 11-May |    190 | NA         | NA                             | CB               | Shemar Jean-Charles        |
| 53609 | 1-Jun  |    215 | NA         | NA                             | SS               | Talanoa Hufanga            |
| 53611 | 4-Jun  |    268 | NA         | NA                             | OLB              | Adetokunbo Ogundeji        |
| 53612 | 9-May  |    195 | NA         | NA                             | RB               | Avery Williams             |
| 53614 | 4-Jun  |    235 | NA         | NA                             | ILB              | Nick Niemann               |
| 53615 | 4-Jun  |    215 | NA         | NA                             | ILB              | Hamsah Nasirildeen         |
| 53618 | 3-Jun  |    305 | NA         | NA                             | DT               | Marlon Tuipulotu           |
| 53619 | 3-Jun  |    330 | NA         | NA                             | C                | Trey Hill                  |
